record_id,record_type,decision,assembly_score,band,slot_families,slot_assignments,declared_routes,title,source_identity,external_paper_title,external_paper_year,external_paper_venue,external_paper_doi
LOCAL-GAP-0004,local_unintegrated_artifact,REROUTE_OR_REPAIR,65,1-40_method_definition,enumeration_action;ledger_action;fold_action;window_action;bridge_action,01;11;21;31;06;16;26;36;03;13;23;33;09;19;29;39;07;17;27;37;08;18;28;38;12;22;32;42;47;41;51;49;59,FLCR-02;FLCR-08;FLCR-10;FLCR-20;FLCR-28;FLCR-29;FLCR-30;FLCR-38;FLCR-40;FLCR-13;FLCR-21;FLCR-22;FLCR-23;FLCR-36;FLCR-01;FLCR-06;FLCR-09;FLCR-12;FLCR-17,CL_proof-source-lattice-forge-inventory.md,D:\CQE_CMPLX\Claude-Codex-Memory\Claude work\CL-Paper-Evidence-DB\CL_proof-source-lattice-forge-inventory.md,,,,
LOCAL-GAP-0005,local_unintegrated_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,enumeration_action;fold_action;terminal_action;bridge_action;ledger_action,01;11;21;31;03;13;23;33;08;18;28;38;07;17;27;37;06;16;26;36,FLCR-02;FLCR-08;FLCR-10;FLCR-20;FLCR-28;FLCR-29;FLCR-30;FLCR-38;FLCR-40;FLCR-13;FLCR-21;FLCR-22;FLCR-23;FLCR-36;FLCR-24;FLCR-25;FLCR-39,044-claude-real-math-d4-j30-idempotent-bridge-tests.md,D:\CQE_CMPLX\kernel\staging\papers\suite83_cmplx_kernel_production\CQE_CMPLX-workspace\CMPLX-PartsFactory-main\packages\lattice-forge\docs\cqe\extracted_formalizations\texts\044-claude-real-math-d4-j30-idempotent-bridge-tests.md,,,,
LOCAL-GAP-0006,local_unintegrated_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,enumeration_action;fold_action;terminal_action;bridge_action;ledger_action,01;11;21;31;03;13;23;33;08;18;28;38;07;17;27;37;06;16;26;36,FLCR-02;FLCR-08;FLCR-10;FLCR-20;FLCR-28;FLCR-29;FLCR-30;FLCR-38;FLCR-40;FLCR-13;FLCR-21;FLCR-22;FLCR-23;FLCR-36;FLCR-24;FLCR-25;FLCR-39,042-claude-real-math-umbrella-theorem-registry.md,D:\CQE_CMPLX\kernel\staging\papers\suite83_cmplx_kernel_production\CQE_CMPLX-workspace\CMPLX-PartsFactory-main\packages\lattice-forge\docs\cqe\extracted_formalizations\texts\042-claude-real-math-umbrella-theorem-registry.md,,,,
LOCAL-GAP-0007,local_unintegrated_artifact,REROUTE_OR_REPAIR,44,41-80_physics_redefinition,enumeration_action;fold_action;terminal_action;bridge_action;ledger_action,41;51;61;71;43;53;63;73;48;58;68;78;47;57;67;77;46;56;66;76;02;12;22;32;07;17;27;37;08;18;28;38;11;21;31;42;13;23;33;20;30;40;50;52;24;34;44;54;25;35;45;55;29;39;49;59;62;64;65;36;69;60;70,FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-28;FLCR-36;FLCR-38;FLCR-31;FLCR-32;FLCR-33;FLCR-34;FLCR-35;FLCR-37;FLCR-24;FLCR-25;FLCR-39;FLCR-40;FLCR-02;FLCR-07;FLCR-08;FLCR-11;FLCR-12;FLCR-17;FLCR-18;FLCR-29,CQE-paper-29-monster_energy_bound_hypotheses_receipt.json,D:\CQE_CMPLX\CQECMPLX-Formal-Suite\lib\lattice_forge\receipts\CQE-paper-29-monster_energy_bound_hypotheses_receipt.json,,,,
LOCAL-GAP-0008,local_unintegrated_artifact,REROUTE_OR_REPAIR,44,1-40_method_definition,enumeration_action;ledger_action;fold_action;residual_action;window_action,01;11;21;31;06;16;26;36;03;13;23;33;02;12;22;32;09;19;29;39;07;17;27;37;08;18;28;38;10;20;30;40;41;42;43;47;50;51;52;53;57;48;58;49;59;46;56;66;68;69;60;70,FLCR-07;FLCR-11;FLCR-12;FLCR-28;FLCR-39;FLCR-40;FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-36;FLCR-38;FLCR-01;FLCR-06;FLCR-08;FLCR-09;FLCR-10;FLCR-17;FLCR-27;FLCR-29,verify_rule30_proof_obligations.json,D:\CQE_CMPLX\CQECMPLX-Formal-Suite\lib\src\lattice_forge\receipts\verify_rule30_proof_obligations.json,,,,
LOCAL-GAP-0009,local_unintegrated_artifact,DISCOVERY_MORE_CONTEXT_REQUIRED,34,1-40_method_definition,enumeration_action;fold_action;terminal_action,01;11;21;31;03;13;23;33;08;18;28;38,FLCR-02;FLCR-08;FLCR-10;FLCR-20;FLCR-28;FLCR-29;FLCR-30;FLCR-38;FLCR-40;FLCR-13;FLCR-21;FLCR-22;FLCR-23;FLCR-36;FLCR-24;FLCR-25;FLCR-39,e8_morsr.py,D:\repo_harvest\GaussHaus\src\lattice_forge\orders_crystal\e8_morsr.py,,,,
LOCAL-GAP-0010,local_unintegrated_artifact,REROUTE_OR_REPAIR,65,1-40_method_definition,enumeration_action;closure_lift;ledger_action;fold_action;terminal_action,01;11;21;31;00;10;20;30;06;16;26;36;03;13;23;33;08;18;28;38;02;12;22;32;09;19;29;39;40;42;43;17;27;37;47;50;41;51;52;53;24;34;44;54;25;35;45;55;48;58;49;59;60;46;56;66;68;69;70,FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-28;FLCR-36;FLCR-38;FLCR-01;FLCR-02;FLCR-06;FLCR-08;FLCR-09;FLCR-10;FLCR-12;FLCR-17;FLCR-24;FLCR-25;FLCR-29;FLCR-30;FLCR-39;FLCR-40,manifest.json,D:\repo_harvest\GaussHaus\src\lattice_forge\data\wolfram-rule30-center\manifest.json,,,,
LOCAL-GAP-0011,local_unintegrated_artifact,REROUTE_OR_REPAIR,44,41-80_physics_redefinition,enumeration_action;fold_action;ledger_action;window_action;terminal_action,41;51;61;71;43;53;63;73;46;56;66;76;49;59;69;79;48;58;68;78;01;11;21;31;06;16;26;36;07;17;27;37;08;18;28;38;09;19;29;39;12;22;32;42;13;23;33;47;20;30;40;50;52;62;34;44;54;64;35;45;55;65;57;67;60;70,FLCR-07;FLCR-11;FLCR-12;FLCR-28;FLCR-39;FLCR-40;FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-36;FLCR-38;FLCR-31;FLCR-32;FLCR-33;FLCR-34;FLCR-35;FLCR-37;FLCR-01;FLCR-06;FLCR-08;FLCR-09;FLCR-17;FLCR-29,verify_rule30_whole_integer_n_coverage.json,D:\CQE_CMPLX\CQECMPLX-Formal-Suite\lib\src\lattice_forge\receipts\verify_rule30_whole_integer_n_coverage.json,,,,
LOCAL-GAP-0012,local_unintegrated_artifact,REROUTE_OR_REPAIR,34,1-40_method_definition,enumeration_action;fold_action;terminal_action,01;11;21;31;03;13;23;33;08;18;28;38;06;16;26;36;09;19;29;39;12;22;32;42;43;17;27;37;47;20;30;40;50;41;51;52;53;24;34;44;54;25;35;45;55;48;58;49;59;60;46;56;66;68;69;70,FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-28;FLCR-36;FLCR-38;FLCR-01;FLCR-06;FLCR-08;FLCR-09;FLCR-12;FLCR-17;FLCR-24;FLCR-25;FLCR-29;FLCR-30;FLCR-39;FLCR-40,rule30.py,D:\repo_harvest\GaussHaus\src\products\splatforge\lib-forge\lattice_forge\rule30.py,,,,
LOCAL-GAP-0013,local_unintegrated_artifact,REROUTE_OR_REPAIR,34,1-40_method_definition,enumeration_action;fold_action;terminal_action,01;11;21;31;03;13;23;33;08;18;28;38;02;12;22;32;06;16;26;36;09;19;29;39;42;43;17;27;37;47;48;20;30;40;50;41;51;52;53;24;34;44;54;25;35;45;55;58;49;59;60;46;56;66;68;69;70,FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-28;FLCR-36;FLCR-38;FLCR-24;FLCR-25;FLCR-39;FLCR-40;FLCR-01;FLCR-02;FLCR-06;FLCR-08;FLCR-09;FLCR-12;FLCR-17;FLCR-18;FLCR-29;FLCR-30,centroid_voa.py,D:\repo_harvest\GaussHaus\src\products\paneforge\lib-forge\lattice_forge\centroid_voa.py,,,,
LOCAL-GAP-0014,local_unintegrated_artifact,REROUTE_OR_REPAIR,34,1-40_method_definition,enumeration_action;fold_action;terminal_action,01;11;21;31;03;13;23;33;08;18;28;38;02;12;22;32;06;16;26;36;09;19;29;39;42;43;17;27;37;47;48;20;30;40;50;41;51;52;53;24;34;44;54;25;35;45;55;58;49;59;60;46;56;66;68;69;70,FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-28;FLCR-36;FLCR-38;FLCR-24;FLCR-25;FLCR-39;FLCR-40;FLCR-01;FLCR-02;FLCR-06;FLCR-08;FLCR-09;FLCR-12;FLCR-17;FLCR-18;FLCR-29;FLCR-30,centroid_voa.py,D:\repo_harvest\GaussHaus\src\products\splatforge\lib-forge\lattice_forge\centroid_voa.py,,,,
LOCAL-GAP-0015,local_unintegrated_artifact,REROUTE_OR_REPAIR,44,41-80_physics_redefinition,enumeration_action;ledger_action;terminal_action;fold_action;window_action,41;51;61;71;46;56;66;76;48;58;68;78;43;53;63;73;49;59;69;79;07;17;27;37;08;18;28;38;09;19;29;39;11;21;31;12;22;32;42;13;23;33;47;20;30;40;50;52;24;34;44;54;25;35;45;55;62;64;65;36;57;67;60;70,FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-28;FLCR-36;FLCR-38;FLCR-31;FLCR-32;FLCR-33;FLCR-34;FLCR-35;FLCR-37;FLCR-07;FLCR-08;FLCR-09;FLCR-11;FLCR-12;FLCR-17;FLCR-24;FLCR-25;FLCR-29;FLCR-39;FLCR-40,CQE-paper-22-metaforge_materials_receipt.json,D:\CQE_CMPLX\CQECMPLX-Formal-Suite\lib\lattice_forge\receipts\CQE-paper-22-metaforge_materials_receipt.json,,,,
LOCAL-GAP-0016,local_unintegrated_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,enumeration_action;fold_action;terminal_action;bridge_action;ledger_action,01;11;21;31;03;13;23;33;08;18;28;38;07;17;27;37;06;16;26;36,FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-28;FLCR-36;FLCR-38;FLCR-30;FLCR-24;FLCR-25;FLCR-39;FLCR-40,unified_tarpit.py,D:\CQE_CMPLX\kernel\staging\papers\suite83_cmplx_kernel_production\CQE_CMPLX-workspace\CMPLX-R30-main\PROOF\src\lattice_forge\unified_tarpit.py,,,,
LOCAL-GAP-0017,local_unintegrated_artifact,REROUTE_OR_REPAIR,65,1-40_method_definition,ledger_action;enumeration_action;fold_action;window_action;bridge_action,06;16;26;36;01;11;21;31;03;13;23;33;09;19;29;39;07;17;27;37;04;14;24;34;05;15;25;35;08;18;28;38;47;41;51;49;59,FLCR-02;FLCR-08;FLCR-10;FLCR-20;FLCR-28;FLCR-29;FLCR-30;FLCR-38;FLCR-40;FLCR-13;FLCR-21;FLCR-22;FLCR-23;FLCR-36;FLCR-24;FLCR-25;FLCR-39;FLCR-03;FLCR-04;FLCR-05;FLCR-17,CL_proof-source-jordan-j3-octonion.md,D:\CQE_CMPLX\Claude-Codex-Memory\Claude work\CL-Paper-Evidence-DB\CL_proof-source-jordan-j3-octonion.md,,,,
LOCAL-GAP-0018,local_unintegrated_artifact,REROUTE_OR_REPAIR,44,1-40_method_definition,enumeration_action;fold_action;terminal_action;ledger_action;window_action,01;11;21;31;03;13;23;33;08;18;28;38;06;16;26;36;09;19;29;39;07;17;27;37;41;12;22;32;42;43;47;20;30;40;50;51;52;53;24;34;44;54;25;35;45;55;48;58;49;59;61;62;63;64;65;46;56;66;57;67;68;69;60;70,FLCR-07;FLCR-11;FLCR-12;FLCR-28;FLCR-39;FLCR-40;FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-36;FLCR-38;FLCR-24;FLCR-25;FLCR-08;FLCR-17;FLCR-29;FLCR-31;FLCR-32;FLCR-33;FLCR-34;FLCR-35;FLCR-37,verify_rg_thresholds_from_e8_shear_complement.json,D:\CQE_CMPLX\CQECMPLX-Formal-Suite\lib\lattice_forge\receipts\verify_rg_thresholds_from_e8_shear_complement.json,,,,
LOCAL-GAP-0019,local_unintegrated_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,enumeration_action;ledger_action;fold_action;window_action;bridge_action,01;11;21;31;06;16;26;36;03;13;23;33;09;19;29;39;07;17;27;37,FLCR-07;FLCR-11;FLCR-12;FLCR-28;FLCR-39;FLCR-40;FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-36;FLCR-38,verify_lattice_forge_s19.py,D:\repo_harvest\CQE-CMPLX-1T-Dev\src\papers\formal\CQE-paper-formal-S19\verify_lattice_forge_s19.py,,,,
LOCAL-GAP-0020,local_unintegrated_artifact,DISCOVERY_EXTERNAL_PAIR_REQUIRED,36,1-40_method_definition,enumeration_action;ledger_action;fold_action;window_action;bridge_action,01;11;21;31;06;16;26;36;03;13;23;33;09;19;29;39;07;17;27;37,FLCR-07;FLCR-11;FLCR-12;FLCR-28;FLCR-39;FLCR-40;FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-36;FLCR-38,verify_lattice_forge_s19.py,D:\repo_harvest\CQECMPLX-Production\production\formal-papers\CQE-paper-formal-S19\verify_lattice_forge_s19.py,,,,
LOCAL-GAP-0021,local_unintegrated_artifact,REROUTE_OR_REPAIR,36,1-40_method_definition,enumeration_action;fold_action;terminal_action;bridge_action;ledger_action,01;11;21;31;03;13;23;33;08;18;28;38;07;17;27;37;06;16;26;36;09;19;29;39;41;12;22;32;42;43;47;20;30;40;50;51;52;53;24;34;44;54;25;35;45;55;48;58;49;59;60;46;56;66;68;69;70,FLCR-07;FLCR-11;FLCR-12;FLCR-28;FLCR-39;FLCR-40;FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-36;FLCR-38;FLCR-30;FLCR-24;FLCR-25;FLCR-01;FLCR-06;FLCR-08;FLCR-09;FLCR-17;FLCR-29,contribution_validators.py,D:\CQE_CMPLX\kernel\staging\papers\suite83_cmplx_kernel_production\CQE_CMPLX-workspace\CMPLX-R30-main\PROOF\src\lattice_forge\contribution_validators.py,,,,
LOCAL-GAP-0022,local_unintegrated_artifact,REROUTE_OR_REPAIR,63,1-40_method_definition,enumeration_action;fold_action;ledger_action;window_action;terminal_action,01;11;21;31;03;13;23;33;06;16;26;36;09;19;29;39;08;18;28;38;07;17;27;37;41;12;22;32;42;43;47;20;30;40;50;51;52;53;48;58;49;59;46;56;66;68;69;60;70,FLCR-07;FLCR-11;FLCR-12;FLCR-28;FLCR-39;FLCR-40;FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-36;FLCR-38;FLCR-01;FLCR-06;FLCR-08;FLCR-09;FLCR-17;FLCR-29,verify_rule30_oloid_winding_from_n.json,D:\CQE_CMPLX\CQECMPLX-Formal-Suite\lib\src\lattice_forge\receipts\verify_rule30_oloid_winding_from_n.json,,,,
LOCAL-GAP-0023,local_unintegrated_artifact,REROUTE_OR_REPAIR,44,1-40_method_definition,enumeration_action;fold_action;terminal_action;ledger_action;window_action,01;11;21;31;03;13;23;33;08;18;28;38;06;16;26;36;09;19;29;39;07;17;27;37;41;12;22;32;42;43;47;20;30;40;50;51;52;53;24;34;44;54;25;35;45;55;48;58;49;59;46;56;66;68;69;60;70,FLCR-07;FLCR-11;FLCR-12;FLCR-28;FLCR-39;FLCR-40;FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-36;FLCR-38;FLCR-24;FLCR-25;FLCR-08;FLCR-17;FLCR-29,verify_alpha_em_from_pfc2_e8_estimate.json,D:\CQE_CMPLX\CQECMPLX-Formal-Suite\lib\lattice_forge\receipts\verify_alpha_em_from_pfc2_e8_estimate.json,,,,
LOCAL-GAP-0024,local_unintegrated_artifact,REROUTE_OR_REPAIR,63,1-40_method_definition,enumeration_action;fold_action;ledger_action;window_action;terminal_action,01;11;21;31;03;13;23;33;06;16;26;36;09;19;29;39;08;18;28;38;07;17;27;37;41;12;22;32;42;43;47;20;30;40;50;51;52;53;48;58;49;59;46;56;66;68;69;60;70,FLCR-07;FLCR-11;FLCR-12;FLCR-28;FLCR-39;FLCR-40;FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-36;FLCR-38;FLCR-01;FLCR-06;FLCR-08;FLCR-09;FLCR-17;FLCR-29,verify_rule30_dihedral_block_hypervisor.json,D:\CQE_CMPLX\CQECMPLX-Formal-Suite\lib\src\lattice_forge\receipts\verify_rule30_dihedral_block_hypervisor.json,,,,
LOCAL-GAP-0025,local_unintegrated_artifact,REROUTE_OR_REPAIR,63,1-40_method_definition,enumeration_action;fold_action;ledger_action;window_action;terminal_action,01;11;21;31;03;13;23;33;06;16;26;36;09;19;29;39;08;18;28;38;07;17;27;37;41;12;22;32;42;43;47;20;30;40;50;51;52;53;48;58;49;59;46;56;66;68;69;60;70,FLCR-07;FLCR-11;FLCR-12;FLCR-28;FLCR-39;FLCR-40;FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-36;FLCR-38;FLCR-01;FLCR-06;FLCR-08;FLCR-09;FLCR-17;FLCR-29,verify_rule30_hypervisor_extension_tape.json,D:\CQE_CMPLX\CQECMPLX-Formal-Suite\lib\src\lattice_forge\receipts\verify_rule30_hypervisor_extension_tape.json,,,,
LOCAL-GAP-0026,local_unintegrated_artifact,REROUTE_OR_REPAIR,63,41-80_physics_redefinition,enumeration_action;fold_action;ledger_action;window_action;terminal_action,41;51;61;71;43;53;63;73;46;56;66;76;49;59;69;79;48;58;68;78;01;11;21;31;06;16;26;36;07;17;27;37;08;18;28;38;09;19;29;39;12;22;32;42;13;23;33;47;20;30;40;50;52;60;70,FLCR-07;FLCR-11;FLCR-12;FLCR-28;FLCR-39;FLCR-40;FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-36;FLCR-38;FLCR-01;FLCR-06;FLCR-08;FLCR-09;FLCR-17;FLCR-29,verify_rule30_mandelbrot_field_address.json,D:\CQE_CMPLX\CQECMPLX-Formal-Suite\lib\src\lattice_forge\receipts\verify_rule30_mandelbrot_field_address.json,,,,
LOCAL-GAP-0027,local_unintegrated_artifact,REROUTE_OR_REPAIR,63,41-80_physics_redefinition,enumeration_action;fold_action;boundary_action;bridge_action;ledger_action,41;51;61;71;43;53;63;73;44;54;64;74;47;57;67;77;46;56;66;76;01;11;21;31;06;16;26;36;07;17;27;37;08;18;28;38;09;19;29;39;12;22;32;42;13;23;33;20;30;40;50;52;48;58;49;59;68;69;60;70,FLCR-07;FLCR-11;FLCR-12;FLCR-28;FLCR-39;FLCR-40;FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-36;FLCR-38;FLCR-01;FLCR-06;FLCR-08;FLCR-09;FLCR-17;FLCR-29,verify_rule30_lagrangian_depth_trace.json,D:\CQE_CMPLX\CQECMPLX-Formal-Suite\lib\src\lattice_forge\receipts\verify_rule30_lagrangian_depth_trace.json,,,,
LOCAL-GAP-0028,local_unintegrated_artifact,REROUTE_OR_REPAIR,63,1-40_method_definition,enumeration_action;window_action;fold_action;ledger_action;terminal_action,01;11;21;31;09;19;29;39;03;13;23;33;06;16;26;36;08;18;28;38;07;17;27;37;41;12;22;32;42;43;47;20;30;40;50;51;52;53;48;58;49;59;46;56;66;68;69;60;70,FLCR-07;FLCR-11;FLCR-12;FLCR-28;FLCR-39;FLCR-40;FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-36;FLCR-38;FLCR-01;FLCR-06;FLCR-08;FLCR-09;FLCR-17;FLCR-29,verify_rule30_readout_ribbon_machine.json,D:\CQE_CMPLX\CQECMPLX-Formal-Suite\lib\src\lattice_forge\receipts\verify_rule30_readout_ribbon_machine.json,,,,
LOCAL-GAP-0029,local_unintegrated_artifact,REROUTE_OR_REPAIR,63,41-80_physics_redefinition,enumeration_action;fold_action;ledger_action;window_action;terminal_action,41;51;61;71;43;53;63;73;46;56;66;76;49;59;69;79;48;58;68;78;01;11;21;31;06;16;26;36;07;17;27;37;08;18;28;38;09;19;29;39;12;22;32;42;13;23;33;47;20;30;40;50;52;60;70,FLCR-07;FLCR-11;FLCR-12;FLCR-28;FLCR-39;FLCR-40;FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-36;FLCR-38;FLCR-01;FLCR-06;FLCR-08;FLCR-09;FLCR-17;FLCR-29,verify_rule30_physics_method_stack.json,D:\CQE_CMPLX\CQECMPLX-Formal-Suite\lib\src\lattice_forge\receipts\verify_rule30_physics_method_stack.json,,,,
LOCAL-GAP-0030,local_unintegrated_artifact,REROUTE_OR_REPAIR,63,1-40_method_definition,enumeration_action;fold_action;terminal_action;ledger_action;window_action,01;11;21;31;03;13;23;33;08;18;28;38;06;16;26;36;09;19;29;39;07;17;27;37;41;12;22;32;42;43;47;20;30;40;50;51;52;53;48;58;49;59;46;56;66;68;69;60;70,FLCR-07;FLCR-11;FLCR-12;FLCR-28;FLCR-39;FLCR-40;FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-36;FLCR-38;FLCR-01;FLCR-06;FLCR-08;FLCR-09;FLCR-17;FLCR-29,verify_rule30_symmetry_environment.json,D:\CQE_CMPLX\CQECMPLX-Formal-Suite\lib\src\lattice_forge\receipts\verify_rule30_symmetry_environment.json,,,,
LOCAL-GAP-0031,local_unintegrated_artifact,REROUTE_OR_REPAIR,63,1-40_method_definition,enumeration_action;fold_action;ledger_action;window_action;terminal_action,01;11;21;31;03;13;23;33;06;16;26;36;09;19;29;39;08;18;28;38;07;17;27;37;41;12;22;32;42;43;47;20;30;40;50;51;52;53;48;58;49;59;46;56;66;68;69;60;70,FLCR-07;FLCR-11;FLCR-12;FLCR-28;FLCR-39;FLCR-40;FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-36;FLCR-38;FLCR-01;FLCR-06;FLCR-08;FLCR-09;FLCR-17;FLCR-29,verify_rule30_torsor_functor_term.json,D:\CQE_CMPLX\CQECMPLX-Formal-Suite\lib\src\lattice_forge\receipts\verify_rule30_torsor_functor_term.json,,,,
LOCAL-GAP-0032,local_unintegrated_artifact,REROUTE_OR_REPAIR,63,1-40_method_definition,enumeration_action;fold_action;ledger_action;window_action;terminal_action,01;11;21;31;03;13;23;33;06;16;26;36;09;19;29;39;08;18;28;38;07;17;27;37;41;12;22;32;42;43;47;20;30;40;50;51;52;53;48;58;49;59;46;56;66;68;69;60;70,FLCR-07;FLCR-11;FLCR-12;FLCR-28;FLCR-39;FLCR-40;FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-36;FLCR-38;FLCR-01;FLCR-06;FLCR-08;FLCR-09;FLCR-17;FLCR-29,verify_rule30_nth_bit_expression.json,D:\CQE_CMPLX\CQECMPLX-Formal-Suite\lib\src\lattice_forge\receipts\verify_rule30_nth_bit_expression.json,,,,
LOCAL-GAP-0033,local_unintegrated_artifact,REROUTE_OR_REPAIR,63,1-40_method_definition,enumeration_action;fold_action;ledger_action;window_action;terminal_action,01;11;21;31;03;13;23;33;06;16;26;36;09;19;29;39;08;18;28;38;07;17;27;37;41;12;22;32;42;43;47;20;30;40;50;51;52;53;48;58;49;59;46;56;66;68;69;60;70,FLCR-07;FLCR-11;FLCR-12;FLCR-28;FLCR-39;FLCR-40;FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-36;FLCR-38;FLCR-01;FLCR-06;FLCR-08;FLCR-09;FLCR-17;FLCR-29,verify_rule30_spinor_oloid_model.json,D:\CQE_CMPLX\CQECMPLX-Formal-Suite\lib\src\lattice_forge\receipts\verify_rule30_spinor_oloid_model.json,,,,
LOCAL-GAP-0034,local_unintegrated_artifact,REROUTE_OR_REPAIR,63,1-40_method_definition,enumeration_action;fold_action;ledger_action;window_action;terminal_action,01;11;21;31;03;13;23;33;06;16;26;36;09;19;29;39;08;18;28;38;07;17;27;37;41;12;22;32;42;43;47;20;30;40;50;51;52;53;48;58;49;59;46;56;66;68;69;60;70,FLCR-07;FLCR-11;FLCR-12;FLCR-28;FLCR-39;FLCR-40;FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-36;FLCR-38;FLCR-01;FLCR-06;FLCR-08;FLCR-09;FLCR-17;FLCR-29,verify_rule30_julia_resolution.json,D:\CQE_CMPLX\CQECMPLX-Formal-Suite\lib\src\lattice_forge\receipts\verify_rule30_julia_resolution.json,,,,
LOCAL-GAP-0035,local_unintegrated_artifact,REROUTE_OR_REPAIR,63,1-40_method_definition,enumeration_action;fold_action;ledger_action;window_action;terminal_action,01;11;21;31;03;13;23;33;06;16;26;36;09;19;29;39;08;18;28;38;07;17;27;37;41;12;22;32;42;43;47;20;30;40;50;51;52;53;48;58;49;59;46;56;66;68;69;60;70,FLCR-07;FLCR-11;FLCR-12;FLCR-28;FLCR-39;FLCR-40;FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-36;FLCR-38;FLCR-01;FLCR-06;FLCR-08;FLCR-09;FLCR-17;FLCR-29,verify_rule30_exit_trajectory.json,D:\CQE_CMPLX\CQECMPLX-Formal-Suite\lib\src\lattice_forge\receipts\verify_rule30_exit_trajectory.json,,,,
LOCAL-GAP-0036,local_unintegrated_artifact,REROUTE_OR_REPAIR,63,1-40_method_definition,enumeration_action;fold_action;ledger_action;window_action;terminal_action,01;11;21;31;03;13;23;33;06;16;26;36;09;19;29;39;08;18;28;38;07;17;27;37;41;12;22;32;42;43;47;20;30;40;50;51;52;53;48;58;49;59;46;56;66;68;69;60;70,FLCR-07;FLCR-11;FLCR-12;FLCR-28;FLCR-39;FLCR-40;FLCR-13;FLCR-20;FLCR-21;FLCR-22;FLCR-23;FLCR-36;FLCR-38;FLCR-01;FLCR-06;FLCR-08;FLCR-09;FLCR-17;FLCR-29,verify_rule30_sheet_operator.json,D:\CQE_CMPLX\CQECMPLX-Formal-Suite\lib\src\lattice_forge\receipts\verify_rule30_sheet_operator.json,,,,
